@relation Final_Data_Set

@attribute name_1 {Aalto_University, Aarhus_University, Alma_Mater_Studiorum_-_University_of_Bologna, Boston_University, Brown_University, California_Institute_of_Technology, Cardiff_University, Carnegie_Mellon_University, Case_Western_Reserve_University, CentraleSupélec, Chalmers_University_of_Technology, City_University_of_Hong_Kong, Columbia_University, Cornell_University, Dartmouth_College, Delft_University_of_Technology, Duke_University, Durham_University, EPFL_-_Ecole_Polytechnique_Federale_de_Lausanne, ETH_Zürich, Eberhard_Karls_Universität_Tübingen, Ecole_Polytechnique, Eindhoven_University_of_Technology, Emory_University, Erasmus_University_Rotterdam, Freie_Universitaet_Berlin, Fudan_University, Georgia_Institute_of_Technology, Ghent_University, Hanyang_University, Harvard_University, Hokkaido_University, Humboldt-Universität_zu_Berlin, Imperial_College_London, Indian_Institute_of_Science, Indian_Institute_of_Technology_Bombay, Indian_Institute_of_Technology_Delhi, Johns_Hopkins_University, KAIST_-_Korea_Advanced_Institute_of_Science_and_Technology, KIT_Karlsruhe_Institute_of_Technology, KTH_Royal_Institute_of_Technology, KU_Leuven, Keio_University, King_s_College_London, King_Fahd_University_of_Petroleum_and_Minerals, Korea_University, Kyoto_University, Kyushu_University, Lancaster_University, Leiden_University, Lomonosov_Moscow_State_University, Ludwig-Maximilians-Universität_München, Lund_University, Massachusetts_Institute_of_Technology, McGill_University, McMaster_University, Michigan_State_University, Monash_University, Nagoya_University, Nanjing_University, Nanyang_Technological_University_Singapore, National_Taiwan_University, National_Tsing_Hua_University, National_University_of_Singapore, New_York_University, Newcastle_University, Northwestern_University, Osaka_University, Peking_University, Pennsylvania_State_University, Pohang_University_of_Science_And_Technology, Politecnico_di_Milano, Pontificia_Universidad_Católica_de_Chile, Princeton_University, Purdue_University, Queen_Mary_University_of_London, Queen’s_University_Belfast, RWTH_Aachen_University, Rice_University, Ruprecht-Karls-Universität_Heidelberg, Scuola_Normale_Superiore_di_Pisa, Scuola_Superiore_Sant_Anna_di_Studi_Universitari_e_di_Perfezionamento, Seoul_National_University, Shanghai_Jiao_Tong_University, Sorbonne_University, Stanford_University, Stockholms_Universitet, Sungkyunkwan_University, Technical_University_of_Denmark, Technical_University_of_Munich, Technische_Universität_Berlin, Technische_Universität_Dresden, Tecnológico_de_Monterrey, The_Australian_National_University, The_Chinese_University_of_Hong_Kong, The_Hebrew_University_of_Jerusalem, The_Hong_Kong_Polytechnic_University, The_Hong_Kong_University_of_Science_and_Technology, The_London_School_of_Economics_and_Political_Science, The_Ohio_State_University, The_University_of_Adelaide, The_University_of_Auckland, The_University_of_Edinburgh, The_University_of_Exeter, The_University_of_Hong_Kong, The_University_of_Manchester, The_University_of_Melbourne, The_University_of_New_South_Wales, The_University_of_Queensland, The_University_of_Sheffield, The_University_of_Sydney, The_University_of_Tokyo, The_University_of_Warwick, The_University_of_Western_Australia, Tohoku_University, Tokyo_Institute_of_Technology, Trinity_College_Dublin, Tsinghua_University, UCL, Universidad_Autónoma_de_Madrid, Universidad_Nacional_Autonoma_de_Mexico, Universidad_de_Buenos_Aires, Universidade_de_São_Paulo, Universitat_Autonoma_de_Barcelona, Universitat_de_Barcelona, Universiti_Kebangsaan_Malaysia, Universiti_Malaya, University_College_Dublin, University_of_Aberdeen, University_of_Alberta, University_of_Amsterdam, University_of_Basel, University_of_Bath, University_of_Bergen, University_of_Bern, University_of_Birmingham, University_of_Bristol, University_of_British_Columbia, University_of_California_Berkeley, University_of_California_Davis, University_of_California_Irvine, University_of_California_Los_Angeles, University_of_California_San_Diego, University_of_California_Santa_Barbara, University_of_Cambridge, University_of_Chicago, University_of_Colorado_Boulder, University_of_Copenhagen, University_of_Florida, University_of_Geneva, University_of_Glasgow, University_of_Groningen, University_of_Göttingen, University_of_Helsinki, University_of_Illinois_at_Urbana-Champaign, University_of_Lausanne, University_of_Leeds, University_of_Liverpool, University_of_Maryland_College_Park, University_of_Michigan, University_of_Minnesota, University_of_North_Carolina_Chapel_Hill, University_of_Nottingham, University_of_Oslo, University_of_Otago, University_of_Oxford, University_of_Pennsylvania, University_of_Pittsburgh, University_of_Reading, University_of_Rochester, University_of_Science_and_Technology_of_China, University_of_Southampton, University_of_Southern_California, University_of_St_Andrews, University_of_Technology_Sydney, University_of_Texas_at_Austin, University_of_Toronto, University_of_Twente, University_of_Vienna, University_of_Virginia, University_of_Washington, University_of_Waterloo, University_of_Wisconsin-Madison, University_of_York, University_of_Zurich, Universität_Freiburg_im_Breisgau, Université_PSL, Université_catholique_de_Louvain, Université_de_Montréal, Uppsala_University, Utrecht_University, Vanderbilt_University, Vienna_University_of_Technology, Vrije_Universiteit_Brussel, Wageningen_University_and_Research, Washington_University_in_St._Louis, Yale_University, Yonsei_University, Zhejiang_University, École_Normale_Supérieure_de_Lyon}
@attribute ranking_2 numeric
@attribute countryOrigin_3 {Argentina, Australia, Austria, Belgium, Brazil, Canada, Chile, China, Denmark, Finland, France, Germany, Hong_Kong, India, Ireland, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, New_Zealand, Norway, Russian_Federation, Saudi_Arabia, Singapore, South_Korea, Spain, Sweden, Switzerland, Taiwan, United_Kingdom, United_States}
@attribute docs_2018_4 numeric
@attribute docs_avg_5_years_5 numeric
@attribute docs_linear_Reg_5_years_6 numeric
@attribute docs_mean_rate_5_years_7 numeric
@attribute access_open_2018_8 numeric
@attribute access_open_avg_5_years_9 numeric
@attribute access_open_linear_reg_5_years_10 numeric
@attribute access_open_mean_rate_5_years_11 numeric
@attribute access_other_2018_12 numeric
@attribute access_other_avg_5_years_13 numeric
@attribute access_other_linear_reg_5_years_14 numeric
@attribute access_other_mean_rate_5_years_15 numeric
@attribute access_ratio_2018_16 numeric
@attribute collab_2018_17 numeric
@attribute collab_ratio_2018_18 numeric
@attribute collab_avg_5_years_19 numeric
@attribute collab_ratio_avg_5_years_20 numeric
@attribute collab_linear_reg_5_years_21 numeric
@attribute collab_mean_rate_5_years_22 numeric
@attribute authors_2018_23 numeric
@attribute authors_avg_5_years_24 numeric
@attribute authors_linear_reg_5_years_25 numeric
@attribute authors_doc_avg_2018_26 numeric
@attribute authors_doc_avg_5_years_27 numeric
@attribute authors_doc_linear_reg_5_years_28 numeric
@attribute authors_median_doc_2018_29 numeric
@attribute authors_avg_median_doc_5_years_30 numeric
@attribute authors_median_linear_reg_5_years_31 numeric
@attribute country_2018_32 {Argentina, Australia, Austria, Belgium, Brazil, Canada, Chile, China, Denmark, Finland, France, Germany, Hong_Kong, India, Ireland, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, New_Zealand, Norway, Russian_Federation, Saudi_Arabia, Singapore, South_Korea, Spain, Sweden, Switzerland, Taiwan, United_Kingdom, United_States}
@attribute country_top10_doc_2018_33 numeric
@attribute country_top10_avg_doc_2018_34 numeric
@attribute country_top10_stdDev_docs_2018_35 numeric
@attribute country_most_collab_5_years_36 {Argentina, Australia, Austria, Belgium, Brazil, Canada, Chile, China, Denmark, Finland, France, Germany, Hong_Kong, India, Ireland, Israel, Italy, Japan, Malaysia, Mexico, Netherlands, New_Zealand, Norway, Russian_Federation, Saudi_Arabia, Singapore, South_Korea, Spain, Sweden, Switzerland, Taiwan, United_Kingdom, United_States}
@attribute country_avg_doc_top10_5_years_37 numeric
@attribute country_stdDev_doc_top10_5_years_38 numeric
@attribute country_avg_doc_top10_5_years_39 numeric
@attribute country_stdDev_doc_top10_5_years_40 numeric
@attribute country_linear_reg_top10_5_years_41 numeric
@attribute country_mean_rate_doc_top10_5_years_42 numeric
@attribute doc_type_2018_43 {Article, Conference_Paper}
@attribute doc_type_top1_ratio_2018_44 numeric
@attribute doc_type_top10_avg_doc_2018_45 numeric
@attribute doc_type_top10_stdDev_docs_2018_46 numeric
@attribute doc_type_most_freq_5_years_47 {Article, Conference_Paper}
@attribute doc_type_most_freq_ratio_5_years_48 numeric
@attribute doc_type_avg_doc_top10_5_years_49 numeric
@attribute doc_type_stdDev_doc_top10_5_years_50 numeric
@attribute doc_type_avg_doc_top10_5_years_51 numeric
@attribute doc_type_stdDev_doc_top10_5_years_52 numeric
@attribute doc_type_linear_reg_top10_5_years_53 numeric
@attribute doc_type_mean_rate_doc_top10_5_years_54 numeric
@attribute sponsor_2018_55 {Aarhus_Universitet, Academy_of_Finland, Agence_Nationale_de_la_Recherche, Australian_Research_Council, Austrian_Science_Fund, Canadian_Institutes_of_Health_Research, Cardiff_University, Consejo_Nacional_de_Ciencia_y_Tecnología, Consejo_Nacional_de_Investigaciones_Científicas_y_Técnicas, Danmarks_Grundforskningsfond, Department_of_Science_and_Technology_Ministry_of_Science_and_Technology, Deutsche_Forschungsgemeinschaft, Economic_and_Social_Research_Council, Engineering_and_Physical_Sciences_Research_Council, European_Commission, European_Research_Council, Fondo_Nacional_de_Desarrollo_Científico_y_Tecnológico, Fonds_De_La_Recherche_Scientifique_-_FNRS, Fonds_Wetenschappelijk_Onderzoek, Fundação_de_Amparo_à_Pesquisa_do_Estado_de_São_Paulo, Innovationsfonden, Instituto_Nazionale_di_Fisica_Nucleare, Israel_Science_Foundation, Japan_Society_for_the_Promotion_of_Science, King_Fahd_University_of_Petroleum_and_Minerals, Ministerio_de_Economía_y_Competitividad, Ministry_of_Higher_Education_Malaysia, Ministry_of_Science_and_Technology_Taiwan, National_Aeronautics_and_Space_Administration, National_Health_and_Medical_Research_Council, National_Institute_for_Health_Research, National_Institutes_of_Health, National_Natural_Science_Foundation_of_China, National_Research_Foundation_of_Korea, National_Science_Foundation, National_University_of_Singapore, Natural_Environment_Research_Council, Natural_Sciences_and_Engineering_Research_Council_of_Canada, Nederlandse_Organisatie_voor_Wetenschappelijk_Onderzoek, Norges_Forskningsråd, Schweizerischer_Nationalfonds_zur_Förderung_der_Wissenschaftlichen_Forschung, Science_Foundation_Ireland, U.S._Department_of_Energy, Universiti_Kebangsaan_Malaysia, University_of_Aberdeen, University_of_Auckland, University_of_Birmingham, University_of_Bristol, University_of_Glasgow, University_of_Otago, University_of_Reading, Vetenskapsrådet, Wellcome_Trust, ZonMw, Российский_Фонд_Фундаментальных_Исследований_(РФФИ)}
@attribute sponsor_top1_ratio_2018_56 numeric
@attribute sponsor_top10_avg_doc_2018_57 numeric
@attribute sponsor_top10_stdDev_docs_2018_58 numeric
@attribute sponsor_most_freq_5_years_59 {Aarhus_Universitet, Academy_of_Finland, Agence_Nationale_de_la_Recherche, Australian_Research_Council, Austrian_Science_Fund, Canadian_Institutes_of_Health_Research, Consejo_Nacional_de_Ciencia_y_Tecnología, Consejo_Nacional_de_Investigaciones_Científicas_y_Técnicas, Department_of_Science_and_Technology_Ministry_of_Science_and_Technology, Deutsche_Forschungsgemeinschaft, Economic_and_Social_Research_Council, Engineering_and_Physical_Sciences_Research_Council, European_Commission, Fondo_Nacional_de_Desarrollo_Científico_y_Tecnológico, Fonds_De_La_Recherche_Scientifique_-_FNRS, Fonds_Wetenschappelijk_Onderzoek, Fundação_de_Amparo_à_Pesquisa_do_Estado_de_São_Paulo, Israel_Science_Foundation, Japan_Society_for_the_Promotion_of_Science, King_Fahd_University_of_Petroleum_and_Minerals, Lundbeckfonden, Ministerio_de_Economía_y_Competitividad, Ministry_of_Higher_Education_Malaysia, Ministry_of_Science_and_Technology_Taiwan, National_Aeronautics_and_Space_Administration, National_Health_and_Medical_Research_Council, National_Institute_for_Health_Research, National_Institutes_of_Health, National_Natural_Science_Foundation_of_China, National_Research_Foundation_of_Korea, National_Science_Foundation, National_University_of_Singapore, Natural_Environment_Research_Council, Natural_Sciences_and_Engineering_Research_Council_of_Canada, Nederlandse_Organisatie_voor_Wetenschappelijk_Onderzoek, Norges_Forskningsråd, Schweizerischer_Nationalfonds_zur_Förderung_der_Wissenschaftlichen_Forschung, Science_Foundation_Ireland, Science_and_Technology_Facilities_Council, U.S._Department_of_Energy, Universiti_Kebangsaan_Malaysia, University_of_Aberdeen, University_of_Auckland, University_of_Otago, Vetenskapsrådet, Российский_Фонд_Фундаментальных_Исследований_(РФФИ)}
@attribute sponsor_most_freq_ratio_5_years_60 numeric
@attribute sponsor_avg_doc_top10_5_years_61 numeric
@attribute sponsor_stdDev_doc_top10_5_years_62 numeric
@attribute sponsor_avg_doc_top10_5_years_63 numeric
@attribute sponsor_stdDev_doc_top10_5_years_64 numeric
@attribute sponsor_linear_reg_top10_5_years_65 numeric
@attribute sponsor_mean_rate_doc_top10_5_years_66 numeric
@attribute subject_2018_67 {Agricultural_and_Biological_Sciences, Computer_Science, Earth_and_Planetary_Sciences, Engineering, Materials_Science, Medicine, Physics_and_Astronomy, Social_Sciences}
@attribute subject_top1_ratio_2018_68 numeric
@attribute subject_top10_avg_doc_2018_69 numeric
@attribute subject_top10_stdDev_docs_2018_70 numeric
@attribute subject_most_freq_5_years_71 {Agricultural_and_Biological_Sciences, Biochemistry_Genetics_and_Molecular_Biology, Computer_Science, Earth_and_Planetary_Sciences, Engineering, Materials_Science, Medicine, Physics_and_Astronomy, Social_Sciences}
@attribute subject_most_freq_ratio_5_years_72 numeric
@attribute subject_avg_doc_top10_5_years_73 numeric
@attribute subject_stdDev_doc_top10_5_years_74 numeric
@attribute subject_avg_doc_top10_5_years_75 numeric
@attribute subject_stdDev_doc_top10_5_years_76 numeric
@attribute subject_linear_reg_top10_5_years_77 numeric
@attribute subject_mean_rate_doc_top10_5_years_78 numeric
@attribute citations_2018_79 numeric
@attribute citations_per_pub_2018_80 numeric
@attribute citations_avg_5_years_81 numeric
@attribute citations_stdDev_5_years_82 numeric
@attribute citations_avg_per_pub_5_years_83 numeric
@attribute citations_stdDev_per_pub_5_years_84 numeric
@attribute citations_avg_per_author_2018_85 numeric
@attribute citations_avg_h_index_86 numeric
@attribute citations_stdDev_h_index_87 numeric
@attribute citations_avg_per_author_5_years_88 numeric
@attribute citations_stdDev_per_author_5_years_89 numeric
@attribute citations_avg_per_pub_per_author5_years_90 numeric
@attribute citations_stdDev_per_pub_per_author5_years_91 numeric
@attribute citations_mean_rate_5_years_92 numeric
@attribute citations_mean_rate_per_pub_5_years_93 numeric
@attribute class {0,1}

@data
Massachusetts_Institute_of_Technology, 1, United_States, 10482.0, 10205.4, 116.89, 0.01, 3202.0, 3307.4, 93.50, 0.03, 7280.0, 6898.0, 23.39, 0.00, 0.30, 8767.0, 0.83, 8625.0, 0.84, 43.70, 0.00, 42, 4173.0, 13.0, 6.74, 8.17, -0.92, 1.0, 1.0, 0.0, United_States, 17615.0, 1761.5, 3035.42, United_States, 17007.2, 443.68, 1700.72, 44.37, 261.8, 0.02, Article, 0.69, 1039.0, 2227.72, Article, 0.67, 10180.2, 160.91, 1018.02, 16.09, 96.2, 0.01, National_Science_Foundation, 0.24, 605.4, 431.74, National_Science_Foundation, 0.27, 4647.2, 912.55, 464.72, 91.26, 544.8, 0.12, Physics_and_Astronomy, 0.17, 1531.8, 686.59, Physics_and_Astronomy, 0.17, 14426.31, 363.83, 1442.63, 36.38, 192.9, 0.02, 44359.0, 4.8, 174391.0, 99210.59, 19.02, 10.85, 4.79, 48.96, 28.69, 3371.13, 4731.43, 34.61, 45.86, -0.35, -0.35, 0
Stanford_University, 2, United_States, 14462.0, 13702.6, 406.10, 0.03, 4565.0, 4527.2, 176.60, 0.05, 9897.0, 9175.4, 229.5, 0.02, 0.31, 10987.0, 0.75, 10374.6, 0.75, 326.80, 0.03, 41, 4160.0, 0.0, 5.67, 5.86, -0.00, 1.0, 1.0, 0.0, United_States, 23203.0, 2320.3, 4249.39, United_States, 21400.2, 1534.95, 2140.02, 153.49, 933.5, 0.05, Article, 0.69, 1429.0, 3003.3, Article, 0.68, 13660.6, 608.03, 1366.06, 60.8, 365.6, 0.03, National_Institutes_of_Health, 0.27, 669.7, 519.47, National_Institutes_of_Health, 0.34, 5063.0, 1051.39, 506.3, 105.14, 629.2, 0.13, Medicine, 0.33, 1792.0, 1546.57, Medicine, 0.31, 16606.92, 696.51, 1660.69, 69.65, 242.7, 0.02, 72680.0, 5.0, 256232.8, 135285.44, 19.1, 10.73, 5.05, 55.87, 27.32, 3023.81, 4152.62, 29.33, 28.33, -0.32, -0.35, 0
Harvard_University, 3, United_States, 7573.0, 7092.4, 252.8, 0.03, 2757.0, 2651.2, 149.3, 0.06, 4816.0, 4441.2, 103.5, 0.02, 0.36, 6324.0, 0.84, 5954.6, 0.84, 176.3, 0.03, 4160, 4142.0, 15.10, 8.08, 7.95, -0.036, 1.0, 1.0, 0.0, United_States, 13126.0, 1312.6, 2188.19, United_States, 11972.2, 1005.05, 1197.22, 100.5, 624.5, 0.05, Article, 0.75, 741.5, 1708.01, Article, 0.73, 7053.0, 363.17, 705.3, 36.32, 218.8, 0.03, National_Institutes_of_Health, 0.27, 393.4, 317.76, National_Institutes_of_Health, 0.33, 2993.8, 601.5, 299.38, 60.15, 353.1, 0.12, Medicine, 0.19, 880.9, 444.0, Medicine, 0.19, 8134.69, 341.17, 813.47, 34.12, 48.6, 0.02, 138252.0, 4.5, 520879.0, 293136.06, 17.76, 10.45, 4.47, 67.42, 34.8, 3425.44, 3345.8, 27.37, 23.94, -0.35, -0.36, 0
California_Institute_of_Technology, 4, United_States, 5131.0, 4858.6, 89.99, 0.01, 1564.0, 1860.0, -23.59, -0.00, 3567.0, 2998.6, 113.6, 0.04, 0.30, 4830.0, 0.94, 4527.8, 0.93, 93.5, 0.01, 41, 4019.4, 32.8, 10.41, 9.33, 0.82, 1.0, 1.0, 0.0, United_States, 10431.0, 1043.1, 1446.12, United_States, 9611.6, 657.1, 961.16, 65.71, 351.3, 0.03, Article, 0.7, 510.1, 1127.98, Article, 0.71, 4849.0, 171.99, 484.9, 17.2, 83.2, 0.02, National_Aeronautics_and_Space_Administration, 0.23, 625.0, 462.25, National_Aeronautics_and_Space_Administration, 0.22, 3927.2, 1539.38, 392.72, 153.94, 921.3, 0.26, Physics_and_Astronomy, 0.26, 887.9, 751.88, Physics_and_Astronomy, 0.27, 8166.8, 477.83, 816.68, 47.78, -142.5, 0.02, 24476.0, 5.1, 84640.0, 44470.56, 18.9, 10.13, 5.28, 47.78, 22.37, 5289.31, 6090.91, 74.73, 80.67, -0.33, -0.34, 0
University_of_Oxford, 5, United_Kingdom, 14926.0, 13840.8, 594.1, 0.04, 6264.0, 5637.4, 430.0, 0.08, 8662.0, 8203.4, 164.1, 0.02, 0.41, 14464.0, 0.96, 13407.4, 0.96, 586.30, 0.04, 41, 4165.6, -2.79, 5.94, 6.38, -0.23, 1.0, 1.0, 0.0, United_Kingdom, 28532.0, 2853.2, 4278.9, United_Kingdom, 26196.4, 1988.05, 2619.64, 198.81, 1236.5, 0.05, Article, 0.71, 1462.7, 3150.34, Article, 0.7, 13771.8, 860.13, 1377.18, 86.01, 526.4, 0.04, Wellcome_Trust, 0.17, 734.8, 328.86, Engineering_and_Physical_Sciences_Research_Council, 0.18, 5293.6, 1300.12, 529.36, 130.01, 784.3, 0.16, Medicine, 0.27, 1758.5, 1134.64, Medicine, 0.26, 16392.8, 892.7, 1639.28, 89.27, 237.3, 0.01, 59228.0, 4.0, 222476.6, 125019.65, 16.58, 10.09, 4.61, 51.28, 25.09, 3111.94, 4350.88, 28.58, 37.79, -0.34, -0.37, 0
University_of_Cambridge, 6, United_Kingdom, 12124.0, 11482.0, 335.7, 0.03, 5040.0, 4696.8, 259.30, 0.06, 7084.0, 6785.2, 76.40, 0.01, 0.41, 11708.0, 0.96, 11024.4, 0.96, 358.69, 0.03, 41, 4185.4, -25.40, 6.90, 7.35, -0.16, 1.0, 1.0, 0.0, United_Kingdom, 24101.0, 2410.1, 3528.07, United_Kingdom, 22322.6, 1468.47, 2232.26, 146.85, 886.7, 0.04, Article, 0.73, 1208.4, 2706.96, Article, 0.72, 11513.6, 528.7, 1151.36, 52.87, 325.5, 0.03, Engineering_and_Physical_Sciences_Research_Council, 0.22, 4963.1, 2673.43, Engineering_and_Physical_Sciences_Research_Council, 0.22, 13485.8, 20211.98, 1348.58, 2021.2, 9255.5, 2.29, Agricultural_and_Biological_Sciences, 0.1, 793.3, 627.63, Biochemistry_Genetics_and_Molecular_Biology, 0.28, 7463.8, 353.38, 746.38, 35.34, 126.0, 0.01, 54096.0, 4.4, 182626.0, 94111.19, 16.22, 8.91, 4.87, 48.77, 25.73, 2726.28, 3968.78, 28.38, 31.19, -0.32, -0.34, 0
ETH_Zürich, 7, Switzerland, 8155.0, 7742.8, 154.2, 0.02, 2482.0, 2223.6, 152.4, 0.07, 5673.0, 5519.2, 1.79, 0.00, 0.30, 8107.0, 0.99, 7702.6, 0.99, 152.1, 0.02, 40, 4026.4, 35.6, 8.44, 7.49, 0.41, 1.0, 1.0, 0.0, Switzerland, 16604.0, 1660.4, 2305.45, Switzerland, 15094.6, 995.02, 1509.46, 99.5, 612.5, 0.04, Article, 0.72, 805.0, 1809.89, Article, 0.71, 7716.0, 221.49, 771.6, 22.15, 130.0, 0.02, Schweizerischer_Nationalfonds_zur_Förderung_der_Wissenschaftlichen_Forschung, 0.4, 439.6, 474.78, Schweizerischer_Nationalfonds_zur_Förderung_der_Wissenschaftlichen_Forschung, 0.35, 2854.8, 1013.5, 285.48, 101.35, 581.9, 0.21, Engineering, 0.16, 1136.1, 346.5, Engineering, 0.15, 10668.2, 370.45, 1066.82, 37.04, 63.9, 0.02, 35107.0, 4.2, 117179.8, 63850.44, 15.06, 8.49, 4.56, 42.89, 25.06, 2038.23, 3621.96, 18.73, 16.96, -0.33, -0.34, 0
Imperial_College_London, 8, United_Kingdom, 12081.0, 11596.2, 313.40, 0.02, 5192.0, 4721.4, 337.30, 0.07, 6889.0, 6874.8, -23.90, -0.00, 0.42, 10895.0, 0.90, 10388.6, 0.89, 337.0, 0.03, 41, 4160.0, 0.0, 5.62, 5.04, 0.22, 1.0, 1.0, 0.0, United_Kingdom, 24185.0, 2418.5, 3414.65, United_Kingdom, 22486.2, 1622.22, 2248.62, 162.22, 1009.4, 0.04, Article, 0.69, 1191.0, 2498.82, Article, 0.67, 11553.0, 470.59, 1155.3, 47.06, 275.3, 0.02, Engineering_and_Physical_Sciences_Research_Council, 0.21, 577.7, 284.29, Engineering_and_Physical_Sciences_Research_Council, 0.25, 4368.6, 909.85, 436.86, 90.98, 554.5, 0.14, Medicine, 0.32, 1577.1, 1335.46, Medicine, 0.33, 15020.0, 620.04, 1502.0, 62.0, 194.1, 0.0, 53116.0, 4.4, 179613.2, 91800.3, 15.6, 8.44, 4.72, 49.72, 26.23, 2864.12, 3809.92, 22.41, 19.2, -0.31, -0.33, 0
University_of_Chicago, 9, United_States, 8994.0, 8956.0, 47.40, 0.01, 2805.0, 3018.2, 25.80, 0.02, 6189.0, 5937.8, 21.59, 0.00, 0.31, 5432.0, 0.60, 5359.0, 0.59, 65.20, 0.01, 41, 4215.2, 4.49, 12.69, 11.48, 0.46, 1.0, 1.0, 0.0, United_States, 15697.0, 1569.7, 2588.19, United_States, 15106.8, 742.91, 1510.68, 74.29, 361.6, 0.03, Article, 0.75, 880.4, 2014.93, Article, 0.71, 8876.6, 220.68, 887.66, 22.07, 16.3, 0.01, U.S._Department_of_Energy, 0.25, 802.2, 505.23, U.S._Department_of_Energy, 0.23, 5577.8, 1689.4, 557.78, 168.94, 1037.6, 0.2, Agricultural_and_Biological_Sciences, 0.08, 458.2, 401.9, Biochemistry_Genetics_and_Molecular_Biology, 0.29, 4510.8, 90.06, 451.08, 9.01, 51.0, 0.01, 41475.0, 4.7, 144855.6, 77706.06, 16.46, 8.97, 4.83, 62.99, 26.97, 4858.02, 5656.71, 26.68, 21.65, -0.33, -0.34, 0
UCL, 10, United_Kingdom, 16127.0, 15052.8, 556.40, 0.03, 7144.0, 6297.2, 448.29, 0.07, 8983.0, 8755.6, 108.10, 0.01, 0.44, 15111.0, 0.93, 13853.0, 0.92, 663.60, 0.05, 41, 4157.2, 2.80, 4.66, 5.33, -0.30, 1.0, 1.0, 0.0, United_Kingdom, 30617.0, 3061.7, 4607.11, United_Kingdom, 27647.4, 2415.16, 2764.74, 241.52, 1517.9, 0.06, Article, 0.7, 1573.4, 3369.26, Article, 0.68, 14958.2, 760.89, 1495.82, 76.09, 468.8, 0.03, Engineering_and_Physical_Sciences_Research_Council, 0.16, 744.5, 306.27, Engineering_and_Physical_Sciences_Research_Council, 0.18, 5445.4, 1228.94, 544.54, 122.89, 725.7, 0.16, Medicine, 0.37, 1987.8, 1948.38, Medicine, 0.38, 18482.2, 964.91, 1848.22, 96.49, 213.9, 0.01, 1429.0, 2.0, 5310.2, 2973.73, 7.48, 4.41, 2.32, 9.4, 8.87, 80.58, 138.72, 7.27, 8.62, -0.34, -0.36, 0
National_University_of_Singapore, 11, Singapore, 10354.0, 9724.2, 262.29, 0.02, 2668.0, 2422.0, 190.49, 0.07, 7686.0, 7302.2, 71.79, 0.01, 0.25, 9050.0, 0.87, 8526.4, 0.87, 209.70, 0.02, 42, 4178.6, 44.40, 1.69, 1.74, 0.08, 1.0, 1.0, 0.0, Singapore, 18496.0, 1849.6, 3054.71, Singapore, 16755.8, 1261.51, 1675.58, 126.15, 783.1, 0.05, Article, 0.7, 1014.4, 2197.9, Article, 0.7, 9675.8, 357.93, 967.58, 35.79, 216.6, 0.02, National_University_of_Singapore, 0.22, 582.0, 431.57, National_University_of_Singapore, 0.23, 3726.6, 1370.3, 372.66, 137.03, 823.6, 0.24, Medicine, 0.18, 1402.5, 601.31, Medicine, 0.17, 13192.0, 485.22, 1319.2, 48.52, -53.4, 0.01, 37432.0, 3.7, 121018.4, 62402.36, 13.0, 7.06, 3.74, 36.7, 18.26, 1173.25, 1434.93, 17.09, 15.44, -0.32, -0.33, 0
Nanyang_Technological_University_Singapore, 12, Singapore, 7916.0, 7469.6, 355.10, 0.04, 1280.0, 1104.0, 123.49, 0.12, 6636.0, 6365.6, 231.60, 0.03, 0.16, 7762.0, 0.98, 7294.0, 0.97, 354.59, 0.04, 40, 4061.6, 39.40, 2.03, 2.22, 0.04, 1.0, 1.0, 0.0, Singapore, 13707.0, 1370.7, 2382.44, Singapore, 12359.0, 1319.96, 1235.9, 132.0, 821.6, 0.07, Article, 0.66, 777.6, 1625.31, Article, 0.64, 7441.4, 565.27, 744.14, 56.53, 321.0, 0.04, National_Natural_Science_Foundation_of_China, 0.26, 478.3, 420.85, National_Natural_Science_Foundation_of_China, 0.26, 2898.8, 1324.28, 289.88, 132.43, 815.4, 0.31, Agricultural_and_Biological_Sciences, 0.03, 568.1, 619.7, Computer_Science, 0.37, 5333.2, 372.23, 533.32, 37.22, 64.8, -0.0, 33261.0, 4.3, 99920.0, 47293.91, 14.02, 7.47, 4.9, 30.6, 17.39, 1239.85, 1995.83, 18.62, 23.17, -0.3, -0.33, 0
Princeton_University, 13, United_States, 4844.0, 4558.0, 111.2, 0.03, 1412.0, 1429.6, 60.90, 0.06, 3432.0, 3128.4, 50.3, 0.02, 0.29, 4622.0, 0.95, 4328.4, 0.94, 111.9, 0.03, 43, 4092.6, 36.4, 11.95, 12.18, -0.49, 1.0, 1.0, 0.0, United_States, 8860.0, 886.0, 1398.69, United_States, 8005.8, 598.95, 800.58, 59.89, 352.3, 0.05, Article, 0.72, 479.2, 1064.28, Article, 0.7, 4550.8, 176.29, 455.08, 17.63, 97.7, 0.03, National_Science_Foundation, 0.26, 351.5, 232.79, National_Science_Foundation, 0.31, 2364.8, 705.48, 236.48, 70.55, 399.8, 0.19, Physics_and_Astronomy, 0.27, 643.5, 396.86, Physics_and_Astronomy, 0.28, 33798.6, 57697.33, 3379.86, 5769.73, 70.8, -0.24, 22830.0, 4.7, 75041.2, 40401.03, 16.76, 9.44, 6.38, 37.38, 23.13, 1431.98, 2819.22, 22.45, 25.51, -0.32, -0.34, 0
